game_id,team,starter_id,starter_name
SDN201304270,SD,stule002,Eric Stults
SDN201304270,SF,zitob001,Barry Zito
SDN201304280,SD,marqj001,Jason Marquis
SDN201304280,SF,voger001,Ryan Vogelsong
SDN201305030,ARI,milew001,Wade Miley
SDN201305030,SD,marqj001,Jason Marquis
SDN201305040,ARI,corbp001,Patrick Corbin
SDN201305040,SD,richc002,Clayton Richard
SDN201305050,ARI,kenni001,Ian Kennedy
SDN201305050,SD,volqe001,Edinson Volquez
SDN201305060,MIA,leblw001,Wade LeBlanc
SDN201305060,SD,casha001,Andrew Cashner
SDN201305070,MIA,sanaa001,Alex Sanabia
SDN201305070,SD,stule002,Eric Stults
SDN201305080,MIA,nolar001,Ricky Nolasco
SDN201305080,SD,marqj001,Jason Marquis
SDN201305160,SD,volqe001,Edinson Volquez
SDN201305160,WSH,stras001,Stephen Strasburg
SDN201305170,SD,smitb005,Burch Smith
SDN201305170,WSH,gonzg003,Gio Gonzalez
SDN201305180,SD,stule002,Eric Stults
SDN201305180,WSH,zimmj003,Jordan Zimmermann
SDN201305190,SD,casha001,Andrew Cashner
SDN201305190,WSH,hared001,Dan Haren
SDN201305200,SD,marqj001,Jason Marquis
SDN201305200,STL,mills001,Shelby Miller
SDN201305210,SD,volqe001,Edinson Volquez
SDN201305210,STL,waina001,Adam Wainwright
SDN201305220,SD,smitb005,Burch Smith
SDN201305220,STL,lyont001,Tyler Lyons
SDN201305290,SD,stule002,Eric Stults
SDN201305290,SEA,saunj001,Joe Saunders
SDN201305300,SD,casha001,Andrew Cashner
SDN201305300,SEA,hernf002,Felix Hernandez
SDN201305310,SD,marqj001,Jason Marquis
SDN201305310,TOR,jenkc001,Chad Jenkins
SDN201306010,SD,erlir001,Robbie Erlin
SDN201306010,TOR,buehm001,Mark Buehrle
SDN201306020,SD,volqe001,Edinson Volquez
SDN201306020,TOR,ortir002,Ramon Ortiz
SDN201306100,ATL,tehej001,Julio Teheran
SDN201306100,SD,marqj001,Jason Marquis
SDN201306110,ATL,hudst001,Tim Hudson
SDN201306110,SD,casha001,Andrew Cashner
SDN201306120,ATL,mahop002,Paul Maholm
SDN201306120,SD,volqe001,Edinson Volquez
SDN201306140,ARI,cahit001,Trevor Cahill
SDN201306140,SD,stule002,Eric Stults
SDN201306150,ARI,milew001,Wade Miley
SDN201306150,SD,marqj001,Jason Marquis
SDN201306160,ARI,kenni001,Ian Kennedy
SDN201306160,SD,richc002,Clayton Richard
SDN201306200,LAD,fifes001,Stephen Fife
SDN201306200,SD,marqj001,Jason Marquis
SDN201306210,LAD,kersc001,Clayton Kershaw
SDN201306210,SD,richc002,Clayton Richard
SDN201306220,LAD,greiz001,Zack Greinke
SDN201306220,SD,volqe001,Edinson Volquez
SDN201306230,LAD,capuc001,Chris Capuano
SDN201306230,SD,casha001,Andrew Cashner
SDN201306240,PHI,lee-c003,Cliff Lee
SDN201306240,SD,stule002,Eric Stults
SDN201306250,PHI,kendk001,Kyle Kendrick
SDN201306250,SD,marqj001,Jason Marquis
SDN201306260,PHI,hamec001,Cole Hamels
SDN201306260,SD,erlir001,Robbie Erlin
SDN201307080,COL,chatt001,Tyler Chatwood
SDN201307080,SD,volqe001,Edinson Volquez
SDN201307090,COL,chacj001,Jhoulys Chacin
SDN201307090,SD,stule002,Eric Stults
SDN201307100,COL,delaj001,Jorge de la Rosa
SDN201307100,SD,casha001,Andrew Cashner
SDN201307110,SD,marqj001,Jason Marquis
SDN201307110,SF,bumgm001,Madison Bumgarner
SDN201307120,SD,osuls001,Sean O'Sullivan
SDN201307120,SF,gaudc001,Chad Gaudin
SDN201307130,SD,volqe001,Edinson Volquez
SDN201307130,SF,linct001,Tim Lincecum
SDN201307140,SD,stule002,Eric Stults
SDN201307140,SF,zitob001,Barry Zito
SDN201307290,CIN,leakm001,Mike Leake
SDN201307290,SD,osuls001,Sean O'Sullivan
SDN201307300,CIN,latom001,Mat Latos
SDN201307300,SD,volqe001,Edinson Volquez
SDN201307310,CIN,bailh001,Homer Bailey
SDN201307310,SD,stule002,Eric Stults
SDN201308020,NYY,sabac001,CC Sabathia
SDN201308020,SD,casha001,Andrew Cashner
SDN201308030,NYY,novai001,Ivan Nova
SDN201308030,SD,rosst001,Tyson Ross
SDN201308040,NYY,hughp001,Phil Hughes
SDN201308040,SD,kenni001,Ian Kennedy
SDN201308060,BAL,norrb001,Bud Norris
SDN201308060,SD,volqe001,Edinson Volquez
SDN201308070,BAL,gonzm003,Miguel Gonzalez
SDN201308070,SD,stule002,Eric Stults
SDN201308150,NYM,wheez001,Zack Wheeler
SDN201308150,SD,rosst001,Tyson Ross
SDN201308160,NYM,niesj001,Jon Niese
SDN201308160,SD,kenni001,Ian Kennedy
SDN201308170,NYM,mejij001,Jenrry Mejia
SDN201308170,SD,volqe001,Edinson Volquez
SDN201308180,NYM,harvm001,Matt Harvey
SDN201308180,SD,stule002,Eric Stults
SDN201308190,PIT,lirif001,Francisco Liriano
SDN201308190,SD,casha001,Andrew Cashner
SDN201308200,PIT,burna001,A.J. Burnett
SDN201308200,SD,rosst001,Tyson Ross
SDN201308210,PIT,coleg001,Gerrit Cole
SDN201308210,SD,kenni001,Ian Kennedy
SDN201308230,CHC,jacke001,Edwin Jackson
SDN201308230,SD,volqe001,Edinson Volquez
SDN201308240,CHC,samaj001,Jeff Samardzija
SDN201308240,SD,stule002,Eric Stults
SDN201308250,CHC,rusic001,Chris Rusin
SDN201308250,SD,casha001,Andrew Cashner
SDN201309020,SD,kenni001,Ian Kennedy
SDN201309020,SF,zitob001,Barry Zito
SDN201309030,SD,erlir001,Robbie Erlin
SDN201309030,SF,bumgm001,Madison Bumgarner
SDN201309040,SD,stule002,Eric Stults
SDN201309040,SF,linct001,Tim Lincecum
SDN201309060,COL,nicaj001,Juan Nicasio
SDN201309060,SD,smitb005,Burch Smith
SDN201309070,COL,chatt001,Tyler Chatwood
SDN201309070,SD,rosst001,Tyson Ross
SDN201309080,COL,bettc001,Chad Bettis
SDN201309080,SD,kenni001,Ian Kennedy
SDN201309200,LAD,volqe001,Edinson Volquez
SDN201309200,SD,erlir001,Robbie Erlin
SDN201309210,LAD,kersc001,Clayton Kershaw
SDN201309210,SD,smitb005,Burch Smith
SDN201309220,LAD,greiz001,Zack Greinke
SDN201309220,SD,casha001,Andrew Cashner
SDN201309230,ARI,mccab001,Brandon McCarthy
SDN201309230,SD,stule002,Eric Stults
SDN201309240,ARI,milew001,Wade Miley
SDN201309240,SD,rosst001,Tyson Ross
SDN201309250,ARI,delgr001,Randall Delgado
SDN201309250,SD,kenni001,Ian Kennedy
SDN201309260,ARI,cahit001,Trevor Cahill
SDN201309260,SD,erlir001,Robbie Erlin
SDN201403300,LAD,ryu-h001,Hyun-Jin Ryu
SDN201403300,SD,casha001,Andrew Cashner
SDN201404010,LAD,greiz001,Zack Greinke
SDN201404010,SD,kenni001,Ian Kennedy
SDN201404020,LAD,hared001,Dan Haren
SDN201404020,SD,rosst001,Tyson Ross
SDN201404110,DET,porcr001,Rick Porcello
SDN201404110,SD,casha001,Andrew Cashner
SDN201404120,DET,verlj001,Justin Verlander
SDN201404120,SD,kenni001,Ian Kennedy
SDN201404130,DET,schem001,Max Scherzer
SDN201404130,SD,rosst001,Tyson Ross
SDN201404140,COL,lylej001,Jordan Lyles
SDN201404140,SD,stule002,Eric Stults
SDN201404150,COL,nicaj001,Juan Nicasio
SDN201404150,SD,erlir001,Robbie Erlin
SDN201404160,COL,delaj001,Jorge de la Rosa
SDN201404160,SD,casha001,Andrew Cashner
SDN201404170,COL,moraf001,Franklin Morales
SDN201404170,SD,kenni001,Ian Kennedy
SDN201404180,SD,rosst001,Tyson Ross
SDN201404180,SF,cainm001,Matt Cain
SDN201404190,SD,stule002,Eric Stults
SDN201404190,SF,hudst001,Tim Hudson
SDN201404200,SD,erlir001,Robbie Erlin
SDN201404200,SF,linct001,Tim Lincecum
SDN201405020,ARI,arrob001,Bronson Arroyo
SDN201405020,SD,casha001,Andrew Cashner
SDN201405030,ARI,mccab001,Brandon McCarthy
SDN201405030,SD,kenni001,Ian Kennedy
SDN201405040,ARI,milew001,Wade Miley
SDN201405040,SD,rosst001,Tyson Ross
SDN201405050,KC,venty001,Yordano Ventura
SDN201405050,SD,stule002,Eric Stults
SDN201405060,KC,guthj001,Jeremy Guthrie
SDN201405060,SD,erlir001,Robbie Erlin
SDN201405070,KC,shiej002,James Shields
SDN201405070,SD,casha001,Andrew Cashner
SDN201405080,MIA,turnj002,Jacob Turner
SDN201405080,SD,kenni001,Ian Kennedy
SDN201405090,MIA,fernj003,Jose Fernandez
SDN201405090,SD,rosst001,Tyson Ross
SDN201405100,MIA,eovan001,Nathan Eovaldi
SDN201405100,SD,stule002,Eric Stults
SDN201405110,MIA,alvah001,Henderson Alvarez
SDN201405110,SD,erlir001,Robbie Erlin
SDN201405200,MIN,corrk001,Kevin Correia
SDN201405200,SD,kenni001,Ian Kennedy
SDN201405210,MIN,hughp001,Phil Hughes
SDN201405210,SD,rosst001,Tyson Ross
SDN201405220,CHC,arrij001,Jake Arrieta
SDN201405220,SD,stule002,Eric Stults
SDN201405230,CHC,jacke001,Edwin Jackson
SDN201405230,SD,staut001,Tim Stauffer
SDN201405240,CHC,woodt004,Travis Wood
SDN201405240,SD,buckb002,Billy Buckner
SDN201405250,CHC,hammj002,Jason Hammel
SDN201405250,SD,kenni001,Ian Kennedy
SDN201406020,PIT,mortc002,Charlie Morton
SDN201406020,SD,staut001,Tim Stauffer
SDN201406030,PIT,coleg001,Gerrit Cole
SDN201406030,SD,hahnj001,Jesse Hahn
SDN201406040,PIT,lirif001,Francisco Liriano
SDN201406040,SD,kenni001,Ian Kennedy
SDN201406060,SD,rosst001,Tyson Ross
SDN201406060,WSH,roart001,Tanner Roark
SDN201406070,SD,casha001,Andrew Cashner
SDN201406070,WSH,treib001,Blake Treinen
SDN201406080,SD,stule002,Eric Stults
SDN201406080,WSH,zimmj003,Jordan Zimmermann
SDN201406180,SD,casha001,Andrew Cashner
SDN201406180,SEA,hernf002,Felix Hernandez
SDN201406190,SD,hahnj001,Jesse Hahn
SDN201406190,SEA,ramie004,Erasmo Ramirez
SDN201406200,LAD,hared001,Dan Haren
SDN201406200,SD,kenni001,Ian Kennedy
SDN201406210,LAD,beckj002,Josh Beckett
SDN201406210,SD,rosst001,Tyson Ross
SDN201406220,LAD,ryu-h001,Hyun-Jin Ryu
SDN201406220,SD,stule002,Eric Stults
SDN201406270,ARI,mccab001,Brandon McCarthy
SDN201406270,SD,rosst001,Tyson Ross
SDN201406280,ARI,collj001,Josh Collmenter
SDN201406280,SD,stule002,Eric Stults
SDN201406290,ARI,bolsm001,Mike Bolsinger
SDN201406290,SD,despo001,Odrisamer Despaigne
SDN201406300,CIN,latom001,Mat Latos
SDN201406300,SD,hahnj001,Jesse Hahn
SDN201407010,CIN,leakm001,Mike Leake
SDN201407010,SD,kenni001,Ian Kennedy
SDN201407020,CIN,cuetj001,Johnny Cueto
SDN201407020,SD,rosst001,Tyson Ross
SDN201407040,SD,stule002,Eric Stults
SDN201407040,SF,cainm001,Matt Cain
SDN201407050,SD,despo001,Odrisamer Despaigne
SDN201407050,SF,hudst001,Tim Hudson
SDN201407060,SD,hahnj001,Jesse Hahn
SDN201407060,SF,linct001,Tim Lincecum
SDN201407180,NYM,colob001,Bartolo Colon
SDN201407180,SD,kenni001,Ian Kennedy
SDN201407190,NYM,gee-d001,Dillon Gee
SDN201407190,SD,rosst001,Tyson Ross
SDN201407200,NYM,wheez001,Zack Wheeler
SDN201407200,SD,despo001,Odrisamer Despaigne
SDN201407290,SD,rosst001,Tyson Ross
SDN201407290,STL,lynnl001,Lance Lynn
SDN201407300,SD,hahnj001,Jesse Hahn
SDN201407300,STL,kellj001,Joe Kelly
SDN201407310,SD,despo001,Odrisamer Despaigne
SDN201407310,STL,mills001,Shelby Miller
SDN201408010,ATL,minom001,Mike Minor
SDN201408010,SD,stule002,Eric Stults
SDN201408020,ATL,sante001,Ervin Santana
SDN201408020,SD,kenni001,Ian Kennedy
SDN201408030,ATL,haraa001,Aaron Harang
SDN201408030,SD,rosst001,Tyson Ross
SDN201408110,COL,lylej001,Jordan Lyles
SDN201408110,SD,hahnj001,Jesse Hahn
SDN201408120,COL,flany001,Yohan Flande
SDN201408120,SD,despo001,Odrisamer Despaigne
SDN201408130,COL,matzt001,Tyler Matzek
SDN201408130,SD,kenni001,Ian Kennedy
SDN201408250,MIL,lohsk001,Kyle Lohse
SDN201408250,SD,stule002,Eric Stults
SDN201408260,MIL,nelsj004,Jimmy Nelson
SDN201408260,SD,rosst001,Tyson Ross
SDN201408270,MIL,gally001,Yovani Gallardo
SDN201408270,SD,despo001,Odrisamer Despaigne
SDN201408290,LAD,hared001,Dan Haren
SDN201408290,SD,casha001,Andrew Cashner
SDN201408300,LAD,greiz001,Zack Greinke
SDN201408300,SD,kenni001,Ian Kennedy
SDN201408310,LAD,ryu-h001,Hyun-Jin Ryu
SDN201408310,SD,stule002,Eric Stults
SDN201409010,ARI,cahit001,Trevor Cahill
SDN201409010,SD,rosst001,Tyson Ross
SDN201409020,ARI,milew001,Wade Miley
SDN201409020,SD,despo001,Odrisamer Despaigne
SDN201409030,ARI,collj001,Josh Collmenter
SDN201409030,SD,casha001,Andrew Cashner
SDN201409040,ARI,delgr001,Randall Delgado
SDN201409040,SD,kenni001,Ian Kennedy
SDN201409150,PHI,willj003,Jerome Williams
SDN201409150,SD,casha001,Andrew Cashner
SDN201409160,PHI,burna001,A.J. Burnett
SDN201409160,SD,kenni001,Ian Kennedy
SDN201409170,PHI,hamec001,Cole Hamels
SDN201409170,SD,stule002,Eric Stults
SDN201409180,PHI,kendk001,Kyle Kendrick
SDN201409180,SD,erlir001,Robbie Erlin
SDN201409190,SD,despo001,Odrisamer Despaigne
SDN201409190,SF,hudst001,Tim Hudson
SDN201409200,SD,casha001,Andrew Cashner
SDN201409200,SF,petiy001,Yusmeiro Petit
SDN201409210,SD,kenni001,Ian Kennedy
SDN201409210,SF,voger001,Ryan Vogelsong
SDN201409220,COL,matzt001,Tyler Matzek
SDN201409220,SD,stule002,Eric Stults
SDN201409230,COL,delaj001,Jorge de la Rosa
SDN201409230,SD,erlir001,Robbie Erlin
SDN201409240,COL,flany001,Yohan Flande
SDN201409240,SD,wielj001,Joe Wieland
SDN201504090,SD,kenni001,Ian Kennedy
SDN201504090,SF,hudst001,Tim Hudson
SDN201504100,SD,morrb001,Brandon Morrow
SDN201504100,SF,linct001,Tim Lincecum
SDN201504110,SD,shiej002,James Shields
SDN201504110,SF,bumgm001,Madison Bumgarner
SDN201504120,SD,rosst001,Tyson Ross
SDN201504120,SF,peavj001,Jake Peavy
SDN201504130,ARI,delar003,Rubby de la Rosa
SDN201504130,SD,casha001,Andrew Cashner
SDN201504140,ARI,hellj001,Jeremy Hellickson
SDN201504140,SD,despo001,Odrisamer Despaigne
SDN201504150,ARI,andec001,Chase Anderson
SDN201504150,SD,morrb001,Brandon Morrow
SDN201504240,LAD,greiz001,Zack Greinke
SDN201504240,SD,casha001,Andrew Cashner
SDN201504250,LAD,mccab001,Brandon McCarthy
SDN201504250,SD,kenni001,Ian Kennedy
SDN201504260,LAD,bakes002,Scott Baker
SDN201504260,SD,morrb001,Brandon Morrow
SDN201504270,HOU,mchuc001,Collin McHugh
SDN201504270,SD,shiej002,James Shields
SDN201504280,HOU,carmf001,Fausto Carmona
SDN201504280,SD,rosst001,Tyson Ross
SDN201504290,HOU,keucd001,Dallas Keuchel
SDN201504290,SD,casha001,Andrew Cashner
SDN201505010,COL,butle001,Eddie Butler
SDN201505010,SD,kenni001,Ian Kennedy
SDN201505020,COL,delaj001,Jorge de la Rosa
SDN201505020,SD,morrb001,Brandon Morrow
SDN201505030,COL,kendk001,Kyle Kendrick
SDN201505030,SD,shiej002,James Shields
SDN201505140,SD,rosst001,Tyson Ross
SDN201505140,WSH,fistd001,Doug Fister
SDN201505150,SD,despo001,Odrisamer Despaigne
SDN201505150,WSH,zimmj003,Jordan Zimmermann
SDN201505160,SD,casha001,Andrew Cashner
SDN201505160,WSH,schem001,Max Scherzer
SDN201505170,SD,kenni001,Ian Kennedy
SDN201505170,WSH,stras001,Stephen Strasburg
SDN201505190,CHC,hammj002,Jason Hammel
SDN201505190,SD,shiej002,James Shields
SDN201505200,CHC,wadat001,Tsuyoshi Wada
SDN201505200,SD,rosst001,Tyson Ross
SDN201505210,CHC,hendk001,Kyle Hendricks
SDN201505210,SD,despo001,Odrisamer Despaigne
SDN201505280,PIT,burna001,A.J. Burnett
SDN201505280,SD,kenni001,Ian Kennedy
SDN201505290,PIT,lirif001,Francisco Liriano
SDN201505290,SD,shiej002,James Shields
SDN201505300,PIT,mortc002,Charlie Morton
SDN201505300,SD,rosst001,Tyson Ross
SDN201505310,PIT,lockj001,Jeff Locke
SDN201505310,SD,despo001,Odrisamer Despaigne
SDN201506010,NYM,degrj001,Jacob deGrom
SDN201506010,SD,casha001,Andrew Cashner
SDN201506020,NYM,syndn001,Noah Syndergaard
SDN201506020,SD,kenni001,Ian Kennedy
SDN201506030,NYM,gee-d001,Dillon Gee
SDN201506030,SD,shiej002,James Shields
SDN201506120,LAD,kersc001,Clayton Kershaw
SDN201506120,SD,despo001,Odrisamer Despaigne
SDN201506130,LAD,greiz001,Zack Greinke
SDN201506130,SD,kenni001,Ian Kennedy
SDN201506140,LAD,bolsm001,Mike Bolsinger
SDN201506140,SD,shiej002,James Shields
SDN201506150,ATH,hahnj001,Jesse Hahn
SDN201506150,SD,rosst001,Tyson Ross
SDN201506160,ATH,kazms001,Scott Kazmir
SDN201506160,SD,casha001,Andrew Cashner
SDN201506260,ARI,ray-r002,Robbie Ray
SDN201506260,SD,rosst001,Tyson Ross
SDN201506270,ARI,hellj001,Jeremy Hellickson
SDN201506270,SD,casha001,Andrew Cashner
SDN201506280,ARI,andec001,Chase Anderson
SDN201506280,SD,despo001,Odrisamer Despaigne
SDN201506300,SD,kenni001,Ian Kennedy
SDN201506300,SEA,montm002,Mike Montgomery
SDN201507010,SD,shiej002,James Shields
SDN201507010,SEA,walkt004,Taijuan Walker
SDN201507170,COL,delaj001,Jorge de la Rosa
SDN201507170,SD,shiej002,James Shields
SDN201507180,COL,bettc001,Chad Bettis
SDN201507180,SD,rosst001,Tyson Ross
SDN201507200,SD,kenni001,Ian Kennedy
SDN201507200,SF,hudst001,Tim Hudson
SDN201507210,SD,despo001,Odrisamer Despaigne
SDN201507210,SF,hestc001,Chris Heston
SDN201507220,SD,shiej002,James Shields
SDN201507220,SF,cainm001,Matt Cain
SDN201507230,MIA,koeht001,Tom Koehler
SDN201507230,SD,rosst001,Tyson Ross
SDN201507240,MIA,hared001,Dan Haren
SDN201507240,SD,casha001,Andrew Cashner
SDN201507250,MIA,pheld001,David Phelps
SDN201507250,SD,kenni001,Ian Kennedy
SDN201507260,MIA,latom001,Mat Latos
SDN201507260,SD,despo001,Odrisamer Despaigne
SDN201508070,PHI,nolaa001,Aaron Nola
SDN201508070,SD,shiej002,James Shields
SDN201508080,PHI,morga001,Adam Morgan
SDN201508080,SD,rosst001,Tyson Ross
SDN201508090,PHI,willj003,Jerome Williams
SDN201508090,SD,casha001,Andrew Cashner
SDN201508100,CIN,holmd002,David Holmberg
SDN201508100,SD,kenni001,Ian Kennedy
SDN201508110,CIN,lorem002,Michael Lorenzen
SDN201508110,SD,rea-c001,Colin Rea
SDN201508120,CIN,igler001,Raisel Iglesias
SDN201508120,SD,shiej002,James Shields
SDN201508170,ATL,perew001,Williams Perez
SDN201508170,SD,rea-c001,Colin Rea
SDN201508180,ATL,wislm001,Matt Wisler
SDN201508180,SD,shiej002,James Shields
SDN201508190,ATL,tehej001,Julio Teheran
SDN201508190,SD,rosst001,Tyson Ross
SDN201508210,SD,casha001,Andrew Cashner
SDN201508210,STL,lackj001,John Lackey
SDN201508220,SD,kenni001,Ian Kennedy
SDN201508220,STL,martc006,Carlos Martinez
SDN201508230,SD,rea-c001,Colin Rea
SDN201508230,STL,wachm001,Michael Wacha
SDN201508310,SD,rosst001,Tyson Ross
SDN201508310,TEX,lewic001,Colby Lewis
SDN201509010,SD,casha001,Andrew Cashner
SDN201509010,TEX,gally001,Yovani Gallardo
SDN201509020,SD,kenni001,Ian Kennedy
SDN201509020,TEX,hamec001,Cole Hamels
SDN201509030,LAD,latom001,Mat Latos
SDN201509030,SD,rea-c001,Colin Rea
SDN201509040,LAD,bolsm001,Mike Bolsinger
SDN201509040,SD,shiej002,James Shields
SDN201509050,LAD,wooda002,Alex Wood
SDN201509050,SD,rosst001,Tyson Ross
SDN201509060,LAD,andeb004,Brett Anderson
SDN201509060,SD,casha001,Andrew Cashner
SDN201509070,COL,kendk001,Kyle Kendrick
SDN201509070,SD,kenni001,Ian Kennedy
SDN201509080,COL,grayj003,Jon Gray
SDN201509080,SD,rea-c001,Colin Rea
SDN201509090,COL,rusic001,Chris Rusin
SDN201509090,SD,shiej002,James Shields
SDN201509100,COL,delaj001,Jorge de la Rosa
SDN201509100,SD,rosst001,Tyson Ross
SDN201509220,SD,rosst001,Tyson Ross
SDN201509220,SF,hestc001,Chris Heston
SDN201509230,SD,casha001,Andrew Cashner
SDN201509230,SF,peavj001,Jake Peavy
SDN201509240,SD,kenni001,Ian Kennedy
SDN201509240,SF,bumgm001,Madison Bumgarner
SDN201509250,ARI,delar003,Rubby de la Rosa
SDN201509250,SD,kellc001,Casey Kelly
SDN201509260,ARI,hellj001,Jeremy Hellickson
SDN201509260,SD,erlir001,Robbie Erlin
SDN201509270,ARI,godlz001,Zack Godley
SDN201509270,SD,shiej002,James Shields
SDN201509290,MIL,lopej004,Jorge Lopez
SDN201509290,SD,rosst001,Tyson Ross
SDN201509300,MIL,daviz001,Zach Davies
SDN201509300,SD,casha001,Andrew Cashner
SDN201510010,MIL,jungt001,Taylor Jungmann
SDN201510010,SD,kenni001,Ian Kennedy
SDN201604040,LAD,kersc001,Clayton Kershaw
SDN201604040,SD,rosst001,Tyson Ross
SDN201604050,LAD,kazms001,Scott Kazmir
SDN201604050,SD,shiej002,James Shields
SDN201604060,LAD,maedk001,Kenta Maeda
SDN201604060,SD,casha001,Andrew Cashner
SDN201604150,ARI,greiz001,Zack Greinke
SDN201604150,SD,shiej002,James Shields
SDN201604160,ARI,mills001,Shelby Miller
SDN201604160,SD,casha001,Andrew Cashner
SDN201604170,ARI,corbp001,Patrick Corbin
SDN201604170,SD,erlir001,Robbie Erlin
SDN201604190,PIT,lirif001,Francisco Liriano
SDN201604190,SD,rea-c001,Colin Rea
SDN201604200,PIT,lockj001,Jeff Locke
SDN201604200,SD,pomed001,Drew Pomeranz
SDN201604210,PIT,coleg001,Gerrit Cole
SDN201604210,SD,shiej002,James Shields
SDN201604220,SD,casha001,Andrew Cashner
SDN201604220,STL,waina001,Adam Wainwright
SDN201604230,SD,vargc002,Cesar Vargas
SDN201604230,STL,wachm001,Michael Wacha
SDN201604240,SD,rea-c001,Colin Rea
SDN201604240,STL,leakm001,Mike Leake
SDN201605020,COL,grayj003,Jon Gray
SDN201605020,SD,shiej002,James Shields
SDN201605030,COL,butle001,Eddie Butler
SDN201605030,SD,casha001,Andrew Cashner
SDN201605040,COL,chatt001,Tyler Chatwood
SDN201605040,SD,vargc002,Cesar Vargas
SDN201605050,NYM,degrj001,Jacob deGrom
SDN201605050,SD,rea-c001,Colin Rea
SDN201605060,NYM,syndn001,Noah Syndergaard
SDN201605060,SD,pomed001,Drew Pomeranz
SDN201605070,NYM,colob001,Bartolo Colon
SDN201605070,SD,shiej002,James Shields
SDN201605080,NYM,harvm001,Matt Harvey
SDN201605080,SD,casha001,Andrew Cashner
SDN201605170,SD,rea-c001,Colin Rea
SDN201605170,SF,bumgm001,Madison Bumgarner
SDN201605180,SD,pomed001,Drew Pomeranz
SDN201605180,SF,cuetj001,Johnny Cueto
SDN201605190,SD,shiej002,James Shields
SDN201605190,SF,samaj001,Jeff Samardzija
SDN201605200,LAD,kazms001,Scott Kazmir
SDN201605200,SD,friec001,Christian Friedrich
SDN201605210,LAD,wooda002,Alex Wood
SDN201605210,SD,vargc002,Cesar Vargas
SDN201605220,LAD,maedk001,Kenta Maeda
SDN201605220,SD,rea-c001,Colin Rea
SDN201606010,SD,friec001,Christian Friedrich
SDN201606010,SEA,paxtj001,James Paxton
SDN201606020,SD,rea-c001,Colin Rea
SDN201606020,SEA,milew001,Wade Miley
SDN201606030,COL,rusic001,Chris Rusin
SDN201606030,SD,pomed001,Drew Pomeranz
SDN201606040,COL,bettc001,Chad Bettis
SDN201606040,SD,casha001,Andrew Cashner
SDN201606050,COL,grayj003,Jon Gray
SDN201606050,SD,perdl002,Luis Perdomo
SDN201606060,ATL,perew001,Williams Perez
SDN201606060,SD,friec001,Christian Friedrich
SDN201606070,ATL,blaia001,Aaron Blair
SDN201606070,SD,rea-c001,Colin Rea
SDN201606080,ATL,tehej001,Julio Teheran
SDN201606080,SD,pomed001,Drew Pomeranz
SDN201606130,MIA,chenw001,Wei-Yin Chen
SDN201606130,SD,rea-c001,Colin Rea
SDN201606140,MIA,koeht001,Tom Koehler
SDN201606140,SD,pomed001,Drew Pomeranz
SDN201606150,MIA,nicoj001,Justin Nicolino
SDN201606150,SD,perdl002,Luis Perdomo
SDN201606160,SD,johne003,Erik Johnson
SDN201606160,WSH,roart001,Tanner Roark
SDN201606170,SD,friec001,Christian Friedrich
SDN201606170,WSH,rossj002,Joe Ross
SDN201606180,SD,rea-c001,Colin Rea
SDN201606180,WSH,schem001,Max Scherzer
SDN201606190,SD,pomed001,Drew Pomeranz
SDN201606190,WSH,gonzg003,Gio Gonzalez
SDN201606280,BAL,jimeu001,Ubaldo Jimenez
SDN201606280,SD,johne003,Erik Johnson
SDN201606290,BAL,gally001,Yovani Gallardo
SDN201606290,SD,friec001,Christian Friedrich
SDN201607010,NYY,eovan001,Nathan Eovaldi
SDN201607010,SD,rea-c001,Colin Rea
SDN201607020,NYY,novai001,Ivan Nova
SDN201607020,SD,pomed001,Drew Pomeranz
SDN201607030,NYY,greec003,Chad Green
SDN201607030,SD,casha001,Andrew Cashner
SDN201607150,SD,casha001,Andrew Cashner
SDN201607150,SF,bumgm001,Madison Bumgarner
SDN201607160,SD,perdl002,Luis Perdomo
SDN201607160,SF,samaj001,Jeff Samardzija
SDN201607170,SD,jacke001,Edwin Jackson
SDN201607170,SF,cuetj001,Johnny Cueto
SDN201607290,CIN,finnb001,Brandon Finnegan
SDN201607290,SD,jacke001,Edwin Jackson
SDN201607300,CIN,desca001,Anthony DeSclafani
SDN201607300,SD,friec001,Christian Friedrich
SDN201607310,CIN,bailh001,Homer Bailey
SDN201607310,SD,clemp002,Paul Clemens
SDN201608010,MIL,nelsj004,Jimmy Nelson
SDN201608010,SD,cosaj001,Jarred Cosart
SDN201608020,MIL,daviz001,Zach Davies
SDN201608020,SD,perdl002,Luis Perdomo
SDN201608030,MIL,guerj003,Junior Guerra
SDN201608030,SD,jacke001,Edwin Jackson
SDN201608050,PHI,hellj001,Jeremy Hellickson
SDN201608050,SD,friec001,Christian Friedrich
SDN201608060,PHI,thomj007,Jake Thompson
SDN201608060,SD,clemp002,Paul Clemens
SDN201608070,PHI,eickj001,Jerad Eickhoff
SDN201608070,SD,cosaj001,Jarred Cosart
SDN201608180,ARI,brada001,Archie Bradley
SDN201608180,SD,clemp002,Paul Clemens
SDN201608190,ARI,greiz001,Zack Greinke
SDN201608190,SD,cosaj001,Jarred Cosart
SDN201608200,ARI,ray-r002,Robbie Ray
SDN201608200,SD,richc002,Clayton Richard
SDN201608210,ARI,shipb001,Braden Shipley
SDN201608210,SD,perdl002,Luis Perdomo
SDN201608220,CHC,lestj001,Jon Lester
