game_id,date,season,season_label,sport,game_type,team,opponent,home_away,score_for,score_against,result,margin,total,decided_in,line,total_line,moneyline,odds_win,odds_draw,implied_win,line_result,ou_result,favorite
2025020117,2025-10-23,2025,2025-26,nhl,regular,UTA,STL,A,7,4,W,3,11,REG,,,,,,,,,
2025020117,2025-10-23,2025,2025-26,nhl,regular,STL,UTA,H,4,7,L,-3,11,REG,,,,,,,,,
2025020118,2025-10-23,2025,2025-26,nhl,regular,VAN,NSH,A,1,2,L,-1,3,REG,,,,,,,,,
2025020118,2025-10-23,2025,2025-26,nhl,regular,NSH,VAN,H,2,1,W,1,3,REG,,,,,,,,,
2025020119,2025-10-23,2025,2025-26,nhl,regular,LAK,DAL,A,3,2,W,1,5,OT,,,,,,,,,
2025020119,2025-10-23,2025,2025-26,nhl,regular,DAL,LAK,H,2,3,L,-1,5,OT,,,,,,,,,
2025020120,2025-10-23,2025,2025-26,nhl,regular,SEA,WPG,A,3,0,W,3,3,REG,,,,,,,,,
2025020120,2025-10-23,2025,2025-26,nhl,regular,WPG,SEA,H,0,3,L,-3,3,REG,,,,,,,,,
2025020121,2025-10-23,2025,2025-26,nhl,regular,CAR,COL,A,5,4,W,1,9,SO,,,,,,,,,
2025020121,2025-10-23,2025,2025-26,nhl,regular,COL,CAR,H,4,5,L,-1,9,SO,,,,,,,,,
2025020122,2025-10-23,2025,2025-26,nhl,regular,MTL,EDM,A,5,6,L,-1,11,REG,,,,,,,,,
2025020122,2025-10-23,2025,2025-26,nhl,regular,EDM,MTL,H,6,5,W,1,11,REG,,,,,,,,,
2025020123,2025-10-24,2025,2025-26,nhl,regular,TOR,BUF,A,3,5,L,-2,8,REG,,,,,,,,,
2025020123,2025-10-24,2025,2025-26,nhl,regular,BUF,TOR,H,5,3,W,2,8,REG,,,,,,,,,
2025020124,2025-10-24,2025,2025-26,nhl,regular,SJS,NJD,A,1,3,L,-2,4,REG,,,,,,,,,
2025020124,2025-10-24,2025,2025-26,nhl,regular,NJD,SJS,H,3,1,W,2,4,REG,,,,,,,,,
2025020125,2025-10-24,2025,2025-26,nhl,regular,WSH,CBJ,A,5,1,W,4,6,REG,,,,,,,,,
2025020125,2025-10-24,2025,2025-26,nhl,regular,CBJ,WSH,H,1,5,L,-4,6,REG,,,,,,,,,
2025020126,2025-10-24,2025,2025-26,nhl,regular,CGY,WPG,A,3,5,L,-2,8,REG,,,,,,,,,
2025020126,2025-10-24,2025,2025-26,nhl,regular,WPG,CGY,H,5,3,W,2,8,REG,,,,,,,,,
2025020127,2025-10-25,2025,2025-26,nhl,regular,NYI,PHI,A,3,4,L,-1,7,SO,,,,,,,,,
2025020127,2025-10-25,2025,2025-26,nhl,regular,PHI,NYI,H,4,3,W,1,7,SO,,,,,,,,,
2025020128,2025-10-25,2025,2025-26,nhl,regular,COL,BOS,A,2,3,L,-1,5,REG,,,,,,,,,
2025020128,2025-10-25,2025,2025-26,nhl,regular,BOS,COL,H,3,2,W,1,5,REG,,,,,,,,,
2025020129,2025-10-25,2025,2025-26,nhl,regular,ANA,TBL,A,3,4,L,-1,7,REG,,,,,,,,,
2025020129,2025-10-25,2025,2025-26,nhl,regular,TBL,ANA,H,4,3,W,1,7,REG,,,,,,,,,
2025020130,2025-10-25,2025,2025-26,nhl,regular,VGK,FLA,A,0,3,L,-3,3,REG,,,,,,,,,
2025020130,2025-10-25,2025,2025-26,nhl,regular,FLA,VGK,H,3,0,W,3,3,REG,,,,,,,,,
2025020131,2025-10-25,2025,2025-26,nhl,regular,UTA,MIN,A,6,2,W,4,8,REG,,,,,,,,,
2025020131,2025-10-25,2025,2025-26,nhl,regular,MIN,UTA,H,2,6,L,-4,8,REG,,,,,,,,,
2025020132,2025-10-25,2025,2025-26,nhl,regular,BUF,TOR,A,3,4,L,-1,7,OT,,,,,,,,,
2025020132,2025-10-25,2025,2025-26,nhl,regular,TOR,BUF,H,4,3,W,1,7,OT,,,,,,,,,
2025020133,2025-10-25,2025,2025-26,nhl,regular,STL,DET,A,4,6,L,-2,10,REG,,,,,,,,,
2025020133,2025-10-25,2025,2025-26,nhl,regular,DET,STL,H,6,4,W,2,10,REG,,,,,,,,,
2025020134,2025-10-25,2025,2025-26,nhl,regular,CBJ,PIT,A,5,4,W,1,9,SO,,,,,,,,,
2025020134,2025-10-25,2025,2025-26,nhl,regular,PIT,CBJ,H,4,5,L,-1,9,SO,,,,,,,,,
2025020135,2025-10-25,2025,2025-26,nhl,regular,OTT,WSH,A,7,1,W,6,8,REG,,,,,,,,,
2025020135,2025-10-25,2025,2025-26,nhl,regular,WSH,OTT,H,1,7,L,-6,8,REG,,,,,,,,,
2025020136,2025-10-25,2025,2025-26,nhl,regular,MTL,VAN,A,4,3,W,1,7,REG,,,,,,,,,
2025020136,2025-10-25,2025,2025-26,nhl,regular,VAN,MTL,H,3,4,L,-1,7,REG,,,,,,,,,
2025020137,2025-10-25,2025,2025-26,nhl,regular,LAK,NSH,A,4,5,L,-1,9,SO,,,,,,,,,
2025020137,2025-10-25,2025,2025-26,nhl,regular,NSH,LAK,H,5,4,W,1,9,SO,,,,,,,,,
2025020138,2025-10-25,2025,2025-26,nhl,regular,CAR,DAL,A,2,3,L,-1,5,REG,,,,,,,,,
2025020138,2025-10-25,2025,2025-26,nhl,regular,DAL,CAR,H,3,2,W,1,5,REG,,,,,,,,,
2025020139,2025-10-25,2025,2025-26,nhl,regular,EDM,SEA,A,2,3,L,-1,5,REG,,,,,,,,,
2025020139,2025-10-25,2025,2025-26,nhl,regular,SEA,EDM,H,3,2,W,1,5,REG,,,,,,,,,
2025020140,2025-10-26,2025,2025-26,nhl,regular,COL,NJD,A,3,4,L,-1,7,OT,,,,,,,,,
2025020140,2025-10-26,2025,2025-26,nhl,regular,NJD,COL,H,4,3,W,1,7,OT,,,,,,,,,
2025020141,2025-10-26,2025,2025-26,nhl,regular,VGK,TBL,A,1,2,L,-1,3,OT,,,,,,,,,
2025020141,2025-10-26,2025,2025-26,nhl,regular,TBL,VGK,H,2,1,W,1,3,OT,,,,,,,,,
2025020142,2025-10-26,2025,2025-26,nhl,regular,SJS,MIN,A,6,5,W,1,11,OT,,,,,,,,,
2025020142,2025-10-26,2025,2025-26,nhl,regular,MIN,SJS,H,5,6,L,-1,11,OT,,,,,,,,,
2025020143,2025-10-26,2025,2025-26,nhl,regular,UTA,WPG,A,3,2,W,1,5,REG,,,,,,,,,
2025020143,2025-10-26,2025,2025-26,nhl,regular,WPG,UTA,H,2,3,L,-1,5,REG,,,,,,,,,
2025020144,2025-10-26,2025,2025-26,nhl,regular,LAK,CHI,A,3,1,W,2,4,REG,,,,,,,,,
2025020144,2025-10-26,2025,2025-26,nhl,regular,CHI,LAK,H,1,3,L,-2,4,REG,,,,,,,,,
2025020145,2025-10-26,2025,2025-26,nhl,regular,DAL,NSH,A,3,2,W,1,5,REG,,,,,,,,,
2025020145,2025-10-26,2025,2025-26,nhl,regular,NSH,DAL,H,2,3,L,-1,5,REG,,,,,,,,,
2025020146,2025-10-26,2025,2025-26,nhl,regular,NYR,CGY,A,1,5,L,-4,6,REG,,,,,,,,,
2025020146,2025-10-26,2025,2025-26,nhl,regular,CGY,NYR,H,5,1,W,4,6,REG,,,,,,,,,
2025020147,2025-10-26,2025,2025-26,nhl,regular,EDM,VAN,A,3,4,L,-1,7,OT,,,,,,,,,
2025020147,2025-10-26,2025,2025-26,nhl,regular,VAN,EDM,H,4,3,W,1,7,OT,,,,,,,,,
2025020148,2025-10-27,2025,2025-26,nhl,regular,STL,PIT,A,3,6,L,-3,9,REG,,,,,,,,,
2025020148,2025-10-27,2025,2025-26,nhl,regular,PIT,STL,H,6,3,W,3,9,REG,,,,,,,,,
2025020149,2025-10-27,2025,2025-26,nhl,regular,BOS,OTT,A,2,7,L,-5,9,REG,,,,,,,,,
2025020149,2025-10-27,2025,2025-26,nhl,regular,OTT,BOS,H,7,2,W,5,9,REG,,,,,,,,,
2025020150,2025-10-28,2025,2025-26,nhl,regular,PIT,PHI,A,2,3,L,-1,5,SO,,,,,,,,,
2025020150,2025-10-28,2025,2025-26,nhl,regular,PHI,PIT,H,3,2,W,1,5,SO,,,,,,,,,
2025020151,2025-10-28,2025,2025-26,nhl,regular,CGY,TOR,A,3,4,L,-1,7,REG,,,,,,,,,
2025020151,2025-10-28,2025,2025-26,nhl,regular,TOR,CGY,H,4,3,W,1,7,REG,,,,,,,,,
2025020152,2025-10-28,2025,2025-26,nhl,regular,CBJ,BUF,A,4,3,W,1,7,OT,,,,,,,,,
2025020152,2025-10-28,2025,2025-26,nhl,regular,BUF,CBJ,H,3,4,L,-1,7,OT,,,,,,,,,
2025020153,2025-10-28,2025,2025-26,nhl,regular,ANA,FLA,A,3,2,W,1,5,SO,,,,,,,,,
2025020153,2025-10-28,2025,2025-26,nhl,regular,FLA,ANA,H,2,3,L,-1,5,SO,,,,,,,,,
2025020154,2025-10-28,2025,2025-26,nhl,regular,NYI,BOS,A,2,5,L,-3,7,REG,,,,,,,,,
2025020154,2025-10-28,2025,2025-26,nhl,regular,BOS,NYI,H,5,2,W,3,7,REG,,,,,,,,,
2025020155,2025-10-28,2025,2025-26,nhl,regular,VGK,CAR,A,6,3,W,3,9,REG,,,,,,,,,
2025020155,2025-10-28,2025,2025-26,nhl,regular,CAR,VGK,H,3,6,L,-3,9,REG,,,,,,,,,
2025020156,2025-10-28,2025,2025-26,nhl,regular,TBL,NSH,A,5,2,W,3,7,REG,,,,,,,,,
2025020156,2025-10-28,2025,2025-26,nhl,regular,NSH,TBL,H,2,5,L,-3,7,REG,,,,,,,,,
2025020157,2025-10-28,2025,2025-26,nhl,regular,WPG,MIN,A,4,3,W,1,7,OT,,,,,,,,,
2025020157,2025-10-28,2025,2025-26,nhl,regular,MIN,WPG,H,3,4,L,-1,7,OT,,,,,,,,,
2025020158,2025-10-28,2025,2025-26,nhl,regular,DET,STL,A,5,2,W,3,7,REG,,,,,,,,,
2025020158,2025-10-28,2025,2025-26,nhl,regular,STL,DET,H,2,5,L,-3,7,REG,,,,,,,,,
2025020159,2025-10-28,2025,2025-26,nhl,regular,WSH,DAL,A,0,1,L,-1,1,REG,,,,,,,,,
2025020159,2025-10-28,2025,2025-26,nhl,regular,DAL,WSH,H,1,0,W,1,1,REG,,,,,,,,,
2025020160,2025-10-28,2025,2025-26,nhl,regular,OTT,CHI,A,3,7,L,-4,10,REG,,,,,,,,,
2025020160,2025-10-28,2025,2025-26,nhl,regular,CHI,OTT,H,7,3,W,4,10,REG,,,,,,,,,
2025020161,2025-10-28,2025,2025-26,nhl,regular,NJD,COL,A,4,8,L,-4,12,REG,,,,,,,,,
2025020161,2025-10-28,2025,2025-26,nhl,regular,COL,NJD,H,8,4,W,4,12,REG,,,,,,,,,
2025020162,2025-10-28,2025,2025-26,nhl,regular,UTA,EDM,A,3,6,L,-3,9,REG,,,,,,,,,
2025020162,2025-10-28,2025,2025-26,nhl,regular,EDM,UTA,H,6,3,W,3,9,REG,,,,,,,,,
2025020163,2025-10-28,2025,2025-26,nhl,regular,NYR,VAN,A,2,0,W,2,2,REG,,,,,,,,,
2025020163,2025-10-28,2025,2025-26,nhl,regular,VAN,NYR,H,0,2,L,-2,2,REG,,,,,,,,,
2025020164,2025-10-28,2025,2025-26,nhl,regular,MTL,SEA,A,4,3,W,1,7,OT,,,,,,,,,
2025020164,2025-10-28,2025,2025-26,nhl,regular,SEA,MTL,H,3,4,L,-1,7,OT,,,,,,,,,
2025020165,2025-10-28,2025,2025-26,nhl,regular,LAK,SJS,A,4,3,W,1,7,REG,,,,,,,,,
2025020165,2025-10-28,2025,2025-26,nhl,regular,SJS,LAK,H,3,4,L,-1,7,REG,,,,,,,,,
2025020166,2025-10-29,2025,2025-26,nhl,regular,TOR,CBJ,A,3,6,L,-3,9,REG,,,,,,,,,
2025020166,2025-10-29,2025,2025-26,nhl,regular,CBJ,TOR,H,6,3,W,3,9,REG,,,,,,,,,
2025020167,2025-10-30,2025,2025-26,nhl,regular,BUF,BOS,A,3,4,L,-1,7,OT,,,,,,,,,
2025020167,2025-10-30,2025,2025-26,nhl,regular,BOS,BUF,H,4,3,W,1,7,OT,,,,,,,,,
2025020168,2025-10-30,2025,2025-26,nhl,regular,CGY,OTT,A,3,4,L,-1,7,SO,,,,,,,,,
2025020168,2025-10-30,2025,2025-26,nhl,regular,OTT,CGY,H,4,3,W,1,7,SO,,,,,,,,,
2025020169,2025-10-30,2025,2025-26,nhl,regular,DAL,TBL,A,1,2,L,-1,3,OT,,,,,,,,,
2025020169,2025-10-30,2025,2025-26,nhl,regular,TBL,DAL,H,2,1,W,1,3,OT,,,,,,,,,
2025020170,2025-10-30,2025,2025-26,nhl,regular,NSH,PHI,A,1,4,L,-3,5,REG,,,,,,,,,
2025020170,2025-10-30,2025,2025-26,nhl,regular,PHI,NSH,H,4,1,W,3,5,REG,,,,,,,,,
2025020171,2025-10-30,2025,2025-26,nhl,regular,NYI,CAR,A,2,6,L,-4,8,REG,,,,,,,,,
2025020171,2025-10-30,2025,2025-26,nhl,regular,CAR,NYI,H,6,2,W,4,8,REG,,,,,,,,,
2025020172,2025-10-30,2025,2025-26,nhl,regular,VAN,STL,A,4,3,W,1,7,SO,,,,,,,,,
2025020172,2025-10-30,2025,2025-26,nhl,regular,STL,VAN,H,3,4,L,-1,7,SO,,,,,,,,,
2025020173,2025-10-30,2025,2025-26,nhl,regular,PIT,MIN,A,4,1,W,3,5,REG,,,,,,,,,
2025020173,2025-10-30,2025,2025-26,nhl,regular,MIN,PIT,H,1,4,L,-3,5,REG,,,,,,,,,
2025020174,2025-10-30,2025,2025-26,nhl,regular,CHI,WPG,A,3,6,L,-3,9,REG,,,,,,,,,
2025020174,2025-10-30,2025,2025-26,nhl,regular,WPG,CHI,H,6,3,W,3,9,REG,,,,,,,,,
2025020175,2025-10-30,2025,2025-26,nhl,regular,NYR,EDM,A,4,3,W,1,7,OT,,,,,,,,,
2025020175,2025-10-30,2025,2025-26,nhl,regular,EDM,NYR,H,3,4,L,-1,7,OT,,,,,,,,,
2025020176,2025-10-30,2025,2025-26,nhl,regular,NJD,SJS,A,2,5,L,-3,7,REG,,,,,,,,,
2025020176,2025-10-30,2025,2025-26,nhl,regular,SJS,NJD,H,5,2,W,3,7,REG,,,,,,,,,
2025020177,2025-10-30,2025,2025-26,nhl,regular,DET,LAK,A,4,3,W,1,7,SO,,,,,,,,,
2025020177,2025-10-30,2025,2025-26,nhl,regular,LAK,DET,H,3,4,L,-1,7,SO,,,,,,,,,
2025020178,2025-10-31,2025,2025-26,nhl,regular,COL,VGK,A,4,2,W,2,6,REG,,,,,,,,,
2025020178,2025-10-31,2025,2025-26,nhl,regular,VGK,COL,H,2,4,L,-2,6,REG,,,,,,,,,
2025020179,2025-10-31,2025,2025-26,nhl,regular,NYI,WSH,A,3,1,W,2,4,REG,,,,,,,,,
2025020179,2025-10-31,2025,2025-26,nhl,regular,WSH,NYI,H,1,3,L,-2,4,REG,,,,,,,,,
2025020180,2025-10-31,2025,2025-26,nhl,regular,DET,ANA,A,2,5,L,-3,7,REG,,,,,,,,,
2025020180,2025-10-31,2025,2025-26,nhl,regular,ANA,DET,H,5,2,W,3,7,REG,,,,,,,,,
2025020181,2025-11-01,2025,2025-26,nhl,regular,CAR,BOS,A,1,2,L,-1,3,REG,,,,,,,,,
2025020181,2025-11-01,2025,2025-26,nhl,regular,BOS,CAR,H,2,1,W,1,3,REG,,,,,,,,,
2025020182,2025-11-01,2025,2025-26,nhl,regular,PIT,WPG,A,2,5,L,-3,7,REG,,,,,,,,,
2025020182,2025-11-01,2025,2025-26,nhl,regular,WPG,PIT,H,5,2,W,3,7,REG,,,,,,,,,
2025020183,2025-11-01,2025,2025-26,nhl,regular,CGY,NSH,A,2,4,L,-2,6,REG,,,,,,,,,
2025020183,2025-11-01,2025,2025-26,nhl,regular,NSH,CGY,H,4,2,W,2,6,REG,,,,,,,,,
2025020184,2025-11-01,2025,2025-26,nhl,regular,COL,SJS,A,2,3,L,-1,5,OT,,,,,,,,,
2025020184,2025-11-01,2025,2025-26,nhl,regular,SJS,COL,H,3,2,W,1,5,OT,,,,,,,,,
2025020185,2025-11-01,2025,2025-26,nhl,regular,DAL,FLA,A,3,4,L,-1,7,SO,,,,,,,,,
2025020185,2025-11-01,2025,2025-26,nhl,regular,FLA,DAL,H,4,3,W,1,7,SO,,,,,,,,,
2025020186,2025-11-01,2025,2025-26,nhl,regular,WSH,BUF,A,3,4,L,-1,7,SO,,,,,,,,,
2025020186,2025-11-01,2025,2025-26,nhl,regular,BUF,WSH,H,4,3,W,1,7,SO,,,,,,,,,
2025020187,2025-11-01,2025,2025-26,nhl,regular,OTT,MTL,A,3,4,L,-1,7,OT,,,,,,,,,
2025020187,2025-11-01,2025,2025-26,nhl,regular,MTL,OTT,H,4,3,W,1,7,OT,,,,,,,,,
2025020188,2025-11-01,2025,2025-26,nhl,regular,TOR,PHI,A,5,2,W,3,7,REG,,,,,,,,,
2025020188,2025-11-01,2025,2025-26,nhl,regular,PHI,TOR,H,2,5,L,-3,7,REG,,,,,,,,,
2025020189,2025-11-01,2025,2025-26,nhl,regular,STL,CBJ,A,2,3,L,-1,5,REG,,,,,,,,,
2025020189,2025-11-01,2025,2025-26,nhl,regular,CBJ,STL,H,3,2,W,1,5,REG,,,,,,,,,
2025020190,2025-11-01,2025,2025-26,nhl,regular,VAN,MIN,A,2,5,L,-3,7,REG,,,,,,,,,
2025020190,2025-11-01,2025,2025-26,nhl,regular,MIN,VAN,H,5,2,W,3,7,REG,,,,,,,,,
2025020191,2025-11-01,2025,2025-26,nhl,regular,NJD,LAK,A,4,1,W,3,5,REG,,,,,,,,,
2025020191,2025-11-01,2025,2025-26,nhl,regular,LAK,NJD,H,1,4,L,-3,5,REG,,,,,,,,,
2025020192,2025-11-01,2025,2025-26,nhl,regular,CHI,EDM,A,2,3,L,-1,5,OT,,,,,,,,,
2025020192,2025-11-01,2025,2025-26,nhl,regular,EDM,CHI,H,3,2,W,1,5,OT,,,,,,,,,
2025020193,2025-11-01,2025,2025-26,nhl,regular,NYR,SEA,A,3,2,W,1,5,OT,,,,,,,,,
2025020193,2025-11-01,2025,2025-26,nhl,regular,SEA,NYR,H,2,3,L,-1,5,OT,,,,,,,,,
2025020194,2025-11-02,2025,2025-26,nhl,regular,TBL,UTA,A,4,2,W,2,6,REG,,,,,,,,,
2025020194,2025-11-02,2025,2025-26,nhl,regular,UTA,TBL,H,2,4,L,-2,6,REG,,,,,,,,,
2025020195,2025-11-02,2025,2025-26,nhl,regular,CBJ,NYI,A,2,3,L,-1,5,REG,,,,,,,,,
2025020195,2025-11-02,2025,2025-26,nhl,regular,NYI,CBJ,H,3,2,W,1,5,REG,,,,,,,,,
2025020196,2025-11-02,2025,2025-26,nhl,regular,CGY,PHI,A,2,1,W,1,3,REG,,,,,,,,,
2025020196,2025-11-02,2025,2025-26,nhl,regular,PHI,CGY,H,1,2,L,-1,3,REG,,,,,,,,,
2025020197,2025-11-02,2025,2025-26,nhl,regular,NJD,ANA,A,1,4,L,-3,5,REG,,,,,,,,,
2025020197,2025-11-02,2025,2025-26,nhl,regular,ANA,NJD,H,4,1,W,3,5,REG,,,,,,,,,
2025020198,2025-11-02,2025,2025-26,nhl,regular,DET,SJS,A,3,2,W,1,5,SO,,,,,,,,,
2025020198,2025-11-02,2025,2025-26,nhl,regular,SJS,DET,H,2,3,L,-1,5,SO,,,,,,,,,
2025020199,2025-11-03,2025,2025-26,nhl,regular,PIT,TOR,A,3,4,L,-1,7,REG,,,,,,,,,
2025020199,2025-11-03,2025,2025-26,nhl,regular,TOR,PIT,H,4,3,W,1,7,REG,,,,,,,,,
2025020200,2025-11-03,2025,2025-26,nhl,regular,EDM,STL,A,2,3,L,-1,5,REG,,,,,,,,,
2025020200,2025-11-03,2025,2025-26,nhl,regular,STL,EDM,H,3,2,W,1,5,REG,,,,,,,,,
2025020201,2025-11-03,2025,2025-26,nhl,regular,VAN,NSH,A,5,4,W,1,9,OT,,,,,,,,,
2025020201,2025-11-03,2025,2025-26,nhl,regular,NSH,VAN,H,4,5,L,-1,9,OT,,,,,,,,,
2025020202,2025-11-03,2025,2025-26,nhl,regular,CHI,SEA,A,1,3,L,-2,4,REG,,,,,,,,,
2025020202,2025-11-03,2025,2025-26,nhl,regular,SEA,CHI,H,3,1,W,2,4,REG,,,,,,,,,
2025020203,2025-11-04,2025,2025-26,nhl,regular,UTA,BUF,A,2,1,W,1,3,OT,,,,,,,,,
2025020203,2025-11-04,2025,2025-26,nhl,regular,BUF,UTA,H,1,2,L,-1,3,OT,,,,,,,,,
2025020204,2025-11-04,2025,2025-26,nhl,regular,PHI,MTL,A,5,4,W,1,9,SO,,,,,,,,,
2025020204,2025-11-04,2025,2025-26,nhl,regular,MTL,PHI,H,4,5,L,-1,9,SO,,,,,,,,,
2025020205,2025-11-04,2025,2025-26,nhl,regular,BOS,NYI,A,4,3,W,1,7,SO,,,,,,,,,
2025020205,2025-11-04,2025,2025-26,nhl,regular,NYI,BOS,H,3,4,L,-1,7,SO,,,,,,,,,
2025020206,2025-11-04,2025,2025-26,nhl,regular,CAR,NYR,A,3,0,W,3,3,REG,,,,,,,,,
2025020206,2025-11-04,2025,2025-26,nhl,regular,NYR,CAR,H,0,3,L,-3,3,REG,,,,,,,,,
2025020207,2025-11-04,2025,2025-26,nhl,regular,EDM,DAL,A,3,4,L,-1,7,SO,,,,,,,,,
2025020207,2025-11-04,2025,2025-26,nhl,regular,DAL,EDM,H,4,3,W,1,7,SO,,,,,,,,,
2025020208,2025-11-04,2025,2025-26,nhl,regular,NSH,MIN,A,2,3,L,-1,5,OT,,,,,,,,,
2025020208,2025-11-04,2025,2025-26,nhl,regular,MIN,NSH,H,3,2,W,1,5,OT,,,,,,,,,
2025020209,2025-11-04,2025,2025-26,nhl,regular,TBL,COL,A,2,3,L,-1,5,REG,,,,,,,,,
2025020209,2025-11-04,2025,2025-26,nhl,regular,COL,TBL,H,3,2,W,1,5,REG,,,,,,,,,
2025020210,2025-11-04,2025,2025-26,nhl,regular,DET,VGK,A,0,1,L,-1,1,REG,,,,,,,,,
2025020210,2025-11-04,2025,2025-26,nhl,regular,VGK,DET,H,1,0,W,1,1,REG,,,,,,,,,
2025020211,2025-11-04,2025,2025-26,nhl,regular,FLA,ANA,A,3,7,L,-4,10,REG,,,,,,,,,
2025020211,2025-11-04,2025,2025-26,nhl,regular,ANA,FLA,H,7,3,W,4,10,REG,,,,,,,,,
2025020212,2025-11-04,2025,2025-26,nhl,regular,WPG,LAK,A,0,3,L,-3,3,REG,,,,,,,,,
2025020212,2025-11-04,2025,2025-26,nhl,regular,LAK,WPG,H,3,0,W,3,3,REG,,,,,,,,,
2025020213,2025-11-05,2025,2025-26,nhl,regular,UTA,TOR,A,3,5,L,-2,8,REG,,,,,,,,,
2025020213,2025-11-05,2025,2025-26,nhl,regular,TOR,UTA,H,5,3,W,2,8,REG,,,,,,,,,
2025020214,2025-11-05,2025,2025-26,nhl,regular,STL,WSH,A,1,6,L,-5,7,REG,,,,,,,,,
2025020214,2025-11-05,2025,2025-26,nhl,regular,WSH,STL,H,6,1,W,5,7,REG,,,,,,,,,
2025020215,2025-11-05,2025,2025-26,nhl,regular,CBJ,CGY,A,1,5,L,-4,6,REG,,,,,,,,,
2025020215,2025-11-05,2025,2025-26,nhl,regular,CGY,CBJ,H,5,1,W,4,6,REG,,,,,,,,,
2025020216,2025-11-05,2025,2025-26,nhl,regular,CHI,VAN,A,5,2,W,3,7,REG,,,,,,,,,
2025020216,2025-11-05,2025,2025-26,nhl,regular,VAN,CHI,H,2,5,L,-3,7,REG,,,,,,,,,
2025020217,2025-11-05,2025,2025-26,nhl,regular,SJS,SEA,A,6,1,W,5,7,REG,,,,,,,,,
2025020217,2025-11-05,2025,2025-26,nhl,regular,SEA,SJS,H,1,6,L,-5,7,REG,,,,,,,,,
2025020218,2025-11-06,2025,2025-26,nhl,regular,OTT,BOS,A,2,3,L,-1,5,OT,,,,,,,,,
2025020218,2025-11-06,2025,2025-26,nhl,regular,BOS,OTT,H,3,2,W,1,5,OT,,,,,,,,,
2025020219,2025-11-06,2025,2025-26,nhl,regular,STL,BUF,A,3,0,W,3,3,REG,,,,,,,,,
2025020219,2025-11-06,2025,2025-26,nhl,regular,BUF,STL,H,0,3,L,-3,3,REG,,,,,,,,,
2025020220,2025-11-06,2025,2025-26,nhl,regular,MTL,NJD,A,3,4,L,-1,7,OT,,,,,,,,,
2025020220,2025-11-06,2025,2025-26,nhl,regular,NJD,MTL,H,4,3,W,1,7,OT,,,,,,,,,
2025020221,2025-11-06,2025,2025-26,nhl,regular,WSH,PIT,A,3,5,L,-2,8,REG,,,,,,,,,
2025020221,2025-11-06,2025,2025-26,nhl,regular,PIT,WSH,H,5,3,W,2,8,REG,,,,,,,,,
2025020222,2025-11-06,2025,2025-26,nhl,regular,MIN,CAR,A,3,4,L,-1,7,REG,,,,,,,,,
2025020222,2025-11-06,2025,2025-26,nhl,regular,CAR,MIN,H,4,3,W,1,7,REG,,,,,,,,,
2025020223,2025-11-06,2025,2025-26,nhl,regular,PHI,NSH,A,3,1,W,2,4,REG,,,,,,,,,
2025020223,2025-11-06,2025,2025-26,nhl,regular,NSH,PHI,H,1,3,L,-2,4,REG,,,,,,,,,
2025020224,2025-11-06,2025,2025-26,nhl,regular,ANA,DAL,A,7,5,W,2,12,REG,,,,,,,,,
2025020224,2025-11-06,2025,2025-26,nhl,regular,DAL,ANA,H,5,7,L,-2,12,REG,,,,,,,,,
2025020225,2025-11-06,2025,2025-26,nhl,regular,TBL,VGK,A,6,3,W,3,9,REG,,,,,,,,,
2025020225,2025-11-06,2025,2025-26,nhl,regular,VGK,TBL,H,3,6,L,-3,9,REG,,,,,,,,,
2025020226,2025-11-06,2025,2025-26,nhl,regular,FLA,LAK,A,5,2,W,3,7,REG,,,,,,,,,
2025020226,2025-11-06,2025,2025-26,nhl,regular,LAK,FLA,H,2,5,L,-3,7,REG,,,,,,,,,
2025020227,2025-11-07,2025,2025-26,nhl,regular,NYR,DET,A,4,1,W,3,5,REG,,,,,,,,,
2025020227,2025-11-07,2025,2025-26,nhl,regular,DET,NYR,H,1,4,L,-3,5,REG,,,,,,,,,
2025020228,2025-11-07,2025,2025-26,nhl,regular,MIN,NYI,A,5,2,W,3,7,REG,,,,,,,,,
2025020228,2025-11-07,2025,2025-26,nhl,regular,NYI,MIN,H,2,5,L,-3,7,REG,,,,,,,,,
2025020229,2025-11-07,2025,2025-26,nhl,regular,CHI,CGY,A,4,0,W,4,4,REG,,,,,,,,,
2025020229,2025-11-07,2025,2025-26,nhl,regular,CGY,CHI,H,0,4,L,-4,4,REG,,,,,,,,,
2025020230,2025-11-07,2025,2025-26,nhl,regular,WPG,SJS,A,1,2,L,-1,3,REG,,,,,,,,,
2025020230,2025-11-07,2025,2025-26,nhl,regular,SJS,WPG,H,2,1,W,1,3,REG,,,,,,,,,
2025020231,2025-11-08,2025,2025-26,nhl,regular,PIT,NJD,A,1,2,L,-1,3,SO,,,,,,,,,
2025020231,2025-11-08,2025,2025-26,nhl,regular,NJD,PIT,H,2,1,W,1,3,SO,,,,,,,,,
2025020232,2025-11-08,2025,2025-26,nhl,regular,OTT,PHI,A,3,2,W,1,5,OT,,,,,,,,,
2025020232,2025-11-08,2025,2025-26,nhl,regular,PHI,OTT,H,2,3,L,-1,5,OT,,,,,,,,,
2025020233,2025-11-08,2025,2025-26,nhl,regular,DAL,NSH,A,5,4,W,1,9,REG,,,,,,,,,
2025020233,2025-11-08,2025,2025-26,nhl,regular,NSH,DAL,H,4,5,L,-1,9,REG,,,,,,,,,
